MinMemoryReq,59999.98654677018
time,coldStartTime,memorySize,excutingTime,nColdStart,nExcution
30000.0,781243.0,59978.33681444071,21768483.0,992,993
60000.0,781243.0,59991.73681444071,21880592.0,993,1035
90000.0,876574.0,59919.2113273606,23129426.0,1059,1103
120000.0,876574.0,59920.76094568121,23132018.0,1060,1109
180000.0,900050.0,59811.022056792324,23603865.0,1064,1113
240000.0,900690.0,59853.9506282209,23963843.0,1073,1124
300000.0,900847.0,59968.148203978475,23994340.0,1081,1132
330000.0,906950.0,59949.1113692446,24587014.0,1120,1177
360000.0,906950.0,59979.278035911266,24587804.0,1121,1178
420000.0,906962.0,59669.361369244594,24597784.0,1124,1182
480000.0,952853.0,59840.52803591126,24701900.0,1128,1186
540000.0,997915.0,59952.623274006495,24954914.0,1133,1191
570000.0,998214.0,59832.98041686364,24958618.0,1135,1194
600000.0,998214.0,59961.98041686364,24959352.0,1136,1195
630000.0,1086448.0,59947.11691370014,26372520.0,1157,1218
660000.0,1167067.0,59820.545485128714,26832741.0,1160,1221
690000.0,1168567.0,59987.74395841116,26919354.0,1167,1229
720000.0,1168567.0,59823.54395841117,26919511.0,1168,1230
780000.0,1168653.0,59946.528573795775,26921737.0,1179,1241
840000.0,1168685.0,59960.554214821415,26936483.0,1190,1253
900000.0,1188677.0,59864.26546276886,27271309.0,1199,1262
960000.0,1189131.0,59890.90442750782,27876842.0,1225,1288
1080000.0,1189131.0,59894.90442750782,27884552.0,1228,1291
1200000.0,1190683.0,59832.83299893639,27889108.0,1233,1296
1260000.0,1191733.0,59847.336895040295,28173110.0,1240,1303
1320000.0,1191733.0,59959.336895040295,28173234.0,1241,1304
1380000.0,1192567.0,59824.086895040295,28296020.0,1249,1312
1440000.0,1192614.0,59895.864672818076,28598790.0,1251,1316
1500000.0,1193708.0,59964.4122918657,28633907.0,1263,1328
1560000.0,1194360.0,59911.462291865704,28637830.0,1268,1334
1620000.0,1194898.0,59973.5622918657,28642484.0,1271,1338
1680000.0,1194898.0,59864.0622918657,28647079.0,1272,1339
1800000.0,1242440.0,59892.22895853237,28754187.0,1278,1345
1820000.0,1283357.0,59948.076243670475,31083297.0,1352,1425
1830000.0,1283357.0,59948.076243670475,31088568.0,1352,1426
